Date,VEGA,VEGA_C130,VEGA_P110,TERRA,SOLACE,ANCHOR,NEON,HELIX,CERES,PRISM
2021-09-24,452.1529,322.5439,0.0796,65.1107,96.5719,101.7901,3932.4676,65.0716,191.5646,184.5099
2021-09-27,462.9367,332.8897,0.01,65.4272,96.4036,102.2364,4018.3331,61.9211,191.944,184.1884
2021-09-28,477.7914,348.043,0.0458,65.5019,96.2943,101.8778,3609.8351,62.0554,190.5766,185.909
2021-09-29,493.7361,363.6563,0.1197,66.3804,97.6329,101.3998,3445.163,59.7451,188.5039,186.8482
2021-09-30,503.7576,373.926,0.1418,67.5891,99.1374,101.073,3391.8419,60.7426,179.0032,187.8295
2021-10-01,512.2286,382.6761,0.01,66.9286,98.8132,100.3984,3292.7468,61.2362,173.0028,187.7011
2021-10-04,517.3914,387.6311,0.01,71.6904,100.1002,101.0267,3333.4105,61.147,171.4278,190.3195
2021-10-05,523.8886,393.9292,0.1473,72.2817,100.6354,100.3952,3246.3319,64.4528,172.4694,193.6824
2021-10-06,520.0574,390.2074,0.01,73.1313,101.8965,100.8747,3712.4189,65.1017,172.8391,194.3893
2021-10-07,513.68,383.8219,0.0526,73.4906,103.5574,101.4985,4153.7424,63.4878,170.5137,192.7536
2021-10-08,513.4932,383.6878,0.01,71.7359,102.105,101.285,3784.4948,62.0396,179.4603,192.477
2021-10-11,512.3284,382.2316,0.1278,71.8422,103.0954,100.4802,4568.0658,61.7505,179.4599,192.5023
2021-10-12,508.9521,379.1338,0.01,70.5271,101.1543,100.1354,4249.0631,63.2192,182.4751,192.4362
2021-10-13,514.2812,383.9529,0.1522,70.3731,100.8713,100.1802,4217.2661,63.8034,177.8086,192.4529
2021-10-14,522.1335,392.101,0.059,70.8946,101.064,99.9722,4191.8359,62.9819,179.0111,193.4839
2021-10-15,523.3827,393.3559,0.01,71.2327,101.0093,99.8735,4327.6733,62.0079,182.518,193.8208
2021-10-18,535.3365,405.4705,0.171,72.3252,103.2712,100.543,4221.9387,61.9186,177.3274,195.2904
2021-10-19,527.0061,397.0485,0.1861,72.6533,103.51,101.4391,4485.0516,65.0561,176.4344,196.1161
2021-10-20,525.2263,398.8575,0.1059,71.1825,103.2216,101.5009,3954.4736,67.4666,179.8994,197.0975
2021-10-21,519.6773,393.3566,0.01,68.4328,100.1457,101.4212,4637.5351,68.3121,183.0752,195.6223
2021-10-22,505.2138,379.0556,0.01,67.9151,99.5474,101.4092,4466.6003,69.9108,182.2961,194.3459
2021-10-25,504.0371,377.8223,0.0175,67.4487,98.5477,101.0758,4736.4666,66.7439,180.9838,191.588
2021-10-26,503.2098,376.9049,0.01,67.0105,97.5692,101.2244,4322.1866,66.5438,183.7006,191.4733
2021-10-27,514.8764,388.5713,0.2031,65.4674,96.1646,100.7943,4572.4544,68.001,180.967,191.9578
2021-10-28,520.5304,394.3868,0.0173,65.0523,95.3671,100.9265,4523.7746,69.3901,186.4433,194.2873
2021-10-29,513.0301,386.6894,0.01,65.1107,94.6015,99.8488,4264.1847,68.355,187.6342,192.9092
2021-11-01,527.2767,400.9854,0.0407,65.6055,95.0312,99.7159,4782.3721,66.5145,189.8083,194.2169
2021-11-02,537.9306,411.9629,0.01,66.1171,95.053,98.289,4971.0026,68.3152,189.6389,196.5512
2021-11-03,543.3595,416.8378,0.01,66.7362,96.4748,98.076,5731.2732,67.5064,186.536,196.644
2021-11-04,541.9526,415.3516,0.01,65.5258,95.1543,98.2756,2390.5188,69.0506,184.4708,195.9979
2021-11-05,534.3,408.0793,0.0968,66.0416,96.8347,98.8094,2332.0227,63.8393,199.7336,196.1065
2021-11-08,531.1096,404.6545,0.1344,65.8692,95.9226,99.811,2554.0217,63.0743,202.3228,195.6248
2021-11-09,539.8553,413.4392,0.034,66.5595,97.4731,100.4807,2670.2719,64.7236,205.2286,199.0228
2021-11-10,555.9582,429.4577,0.01,66.263,96.9154,101.078,2634.6467,64.8561,201.7345,199.8486
2021-11-11,569.9982,443.5608,0.01,67.302,97.8807,100.8264,2724.3848,65.5686,205.9886,203.4415
2021-11-12,566.7188,440.5451,0.01,67.7255,98.3659,101.2017,2815.1941,65.0569,202.3416,202.325
2021-11-15,557.2875,430.9793,0.01,66.8786,98.5343,101.1857,2678.7976,65.6163,199.2747,200.683
2021-11-16,558.1694,431.8551,0.0695,66.5465,99.0444,100.3806,2644.0296,64.5413,199.7528,200.2509
2021-11-17,543.7638,417.0927,0.0552,66.4481,98.8267,100.2968,2638.9001,66.0755,196.2861,198.7837
2021-11-18,545.8652,419.2188,0.1849,66.707,99.7654,98.8879,1459.5979,65.7325,194.3815,198.5561
2021-11-19,544.9267,418.0121,0.1506,65.2836,97.8184,99.816,1510.6527,66.1998,194.0329,197.3476
2021-11-22,541.2465,414.6212,0.01,65.516,97.7137,99.9143,1574.124,67.3296,193.9684,197.6203
2021-11-23,528.4333,402.0579,0.0984,66.2254,97.4648,100.3292,1568.2856,66.2334,193.1918,195.6517
2021-11-24,532.0497,405.5933,0.01,66.6711,97.9745,99.7017,1525.6373,67.5406,189.3568,196.459
2021-11-25,528.1543,401.5721,0.0835,67.903,99.3113,101.1733,1932.0,68.046,193.7965,198.2819
2021-11-26,518.9324,392.365,0.01,68.7651,100.4667,102.197,1974.4627,69.5741,198.2982,199.9075
2021-11-29,496.7648,370.0824,0.01,69.1396,101.0327,102.2855,1925.0886,68.3101,199.351,197.3676
2021-11-30,495.6491,369.0856,0.0336,69.1605,101.1203,101.1344,3389.3947,67.5162,197.9908,196.5339
2021-12-01,509.0975,382.6031,0.01,69.7394,101.1969,101.0289,3331.1091,67.1767,195.3507,197.5023
2021-12-02,522.8085,395.9417,0.01,70.1868,102.2122,101.973,2856.8488,65.4853,193.5037,198.1728
2021-12-03,520.0918,393.4973,0.01,68.795,100.0611,102.7936,2802.6035,65.6753,194.0731,196.9232
2021-12-06,515.4356,388.9209,0.01,68.5804,99.9074,101.6688,2813.0908,64.5928,200.0434,196.894
2021-12-07,518.9961,392.2642,0.01,67.6227,97.6099,102.1265,2906.2586,62.9224,195.6897,194.302
2021-12-08,511.6117,385.0321,0.01,68.8208,98.7195,102.7948,2787.6149,64.2568,190.0925,194.1056
2021-12-09,513.7215,387.444,0.01,68.3628,98.2638,101.8529,2599.6998,68.539,194.2633,197.4619
2021-12-10,519.922,393.1915,0.0469,68.5918,98.0902,101.1398,2062.2927,69.1458,192.6015,198.2165
2021-12-13,530.0579,403.387,0.0698,69.1371,98.619,100.2493,2063.7114,69.0796,193.7692,199.9699
2021-12-14,529.9373,403.0816,0.01,69.8705,99.1217,100.9246,2083.4789,68.3294,195.5337,200.3711
2021-12-15,528.4733,401.7403,0.1388,68.8314,97.8674,101.9513,2155.0915,68.6045,193.1624,199.1042
2021-12-16,521.6435,394.9373,0.0477,69.0957,97.5906,101.9032,2591.7999,70.6096,188.6937,198.6836
2021-12-17,515.035,388.274,0.01,69.1117,96.6074,101.6859,2567.1382,70.8256,194.8902,198.7352
2021-12-20,513.1172,386.1589,0.01,67.6817,94.8281,101.5402,2561.9416,70.2945,193.1786,196.7121
2021-12-21,516.0113,389.2218,0.01,67.217,94.4282,100.4575,3771.0014,70.4814,194.3057,196.9666
2021-12-22,523.4358,396.8196,0.01,67.1736,94.3935,101.6575,4176.5593,69.8893,192.821,197.2267
2021-12-23,517.6949,390.9116,0.1335,66.5385,93.8434,101.2012,4007.299,70.8184,191.8145,196.479
2021-12-24,529.2856,402.5641,0.0822,65.3028,93.1664,101.7937,4295.9635,68.993,183.9828,194.5656
2021-12-27,527.8862,400.9697,0.1682,65.9959,93.8874,101.2758,4391.4808,68.5427,187.7499,195.4457
2021-12-28,527.8056,401.0221,0.01,65.9568,93.8375,101.5492,4404.666,68.424,194.3319,196.6221
2021-12-29,522.0755,395.2063,0.1615,65.6913,93.889,102.1535,4416.1498,69.6962,192.7699,196.3435
2021-12-30,503.3097,376.2409,0.01,65.7254,93.9329,102.5276,4422.2894,69.6276,192.7413,194.1378
2021-12-31,509.2653,382.3718,0.1766,65.4777,92.9027,103.6001,4455.8124,66.9951,190.8298,192.3272
2022-01-03,515.3846,388.2795,0.01,66.153,93.4271,103.5308,4789.7651,69.0387,184.3736,193.3476
2022-01-04,513.6769,386.6104,0.0849,65.8403,93.1009,104.0046,4529.0571,68.0275,185.4703,192.6248
2022-01-05,514.2624,387.3041,0.177,65.1287,92.5988,103.56,3051.8822,66.536,179.6285,190.2714
2022-01-06,518.4428,391.4856,0.01,65.5543,92.7177,103.0979,2654.0357,65.76,178.432,190.2446
2022-01-07,506.7906,379.5953,0.0262,66.9938,93.5815,102.0124,2482.0796,66.6783,178.2862,190.298
2022-01-10,502.3707,375.4968,0.1547,67.4488,94.0894,101.6751,2693.8237,68.396,177.3467,190.9452
2022-01-11,508.3226,381.3612,0.01,68.5383,95.3284,101.4185,3019.9952,72.1636,181.1396,195.4131
2022-01-12,499.2936,372.1256,0.01,68.0105,94.9174,100.5332,3048.8034,71.2647,182.66,193.7829
2022-01-13,501.2022,373.8941,0.2572,66.5041,93.2273,100.9021,3074.0483,70.0386,179.7108,191.5621
2022-01-14,491.3477,364.2334,0.01,67.8142,94.662,101.8589,3310.5185,69.1339,173.2496,189.666
2022-01-17,494.4595,367.285,0.0191,69.4888,97.186,101.7979,3474.1868,70.5789,173.2338,191.877
2022-01-18,494.5001,367.3943,0.1387,70.9934,98.9463,102.8221,3679.1526,72.4254,170.546,193.5821
2022-01-19,482.8106,355.6182,0.01,70.5359,98.9627,101.1935,3240.4857,73.9697,167.227,192.1321
2022-01-20,490.8868,363.4326,0.01,69.6189,98.3994,100.1783,3072.3721,76.1962,167.8038,193.9615
2022-01-21,486.0595,358.8331,0.0304,68.9993,97.0177,98.7591,3127.7637,76.1606,169.6464,193.1879
2022-01-24,480.0958,352.8666,0.01,67.3148,95.3073,98.7876,3073.5207,75.7181,166.575,190.2578
2022-01-25,481.3914,354.288,0.01,67.1892,94.6697,98.4602,460.4216,76.3745,162.4136,189.6871
2022-01-26,489.9705,362.6521,0.0294,68.7366,96.5532,98.8266,470.2633,76.2465,156.4529,190.557
2022-01-27,483.1364,356.1594,0.01,68.494,96.522,98.2622,481.1328,76.3064,152.8856,188.8976
2022-01-28,483.3914,355.8608,0.01,68.895,96.995,99.0342,575.6335,75.6151,147.475,187.6775
2022-01-31,486.6696,359.6072,0.1913,70.2977,98.13,100.8003,580.5086,75.4474,145.6436,188.5087
2022-02-01,492.07,364.7622,0.0124,70.2365,97.5994,101.2883,592.0292,73.1857,149.8646,188.7384
2022-02-02,493.796,366.6356,0.1717,71.9489,100.6006,102.2822,479.4557,74.0651,147.9125,190.5641
2022-02-03,491.3184,364.0259,0.01,73.5623,102.0844,101.2036,525.7717,74.6363,150.831,192.4361
2022-02-04,485.2808,358.1321,0.01,73.3504,102.2179,99.9944,468.6951,74.5665,150.1734,191.4365
2022-02-07,485.7555,358.3626,0.0323,72.5241,101.9093,100.9804,702.5427,72.4028,148.9214,189.4997
2022-02-08,478.1729,350.6581,0.01,73.3535,102.6147,100.1987,724.2199,71.1845,145.4912,187.777
2022-02-09,457.4518,330.2997,0.01,72.688,101.9855,99.654,766.6715,71.076,144.0352,184.5839
2022-02-10,459.5985,332.2011,0.1764,72.2782,100.3537,100.5506,742.8638,73.9289,146.9906,186.3812
2022-02-11,466.1218,338.7595,0.01,73.8778,101.4507,101.0202,700.2225,75.0937,145.5648,188.3226
2022-02-14,450.3444,323.1189,0.01,75.0629,102.3981,101.3467,696.3535,75.765,148.9078,188.2787
2022-02-15,442.9577,315.377,0.1594,75.48,102.653,100.9281,734.7305,77.699,150.5813,188.8581
2022-02-16,446.8582,319.5066,0.01,73.7701,101.9192,101.6418,726.5069,80.2614,151.4173,189.9928
2022-02-17,461.2057,333.661,0.01,73.3405,101.0409,101.789,729.4469,80.8819,153.8637,192.3683
2022-02-18,462.2294,334.7383,0.01,73.2733,100.7955,102.2359,718.0715,81.4986,148.2688,191.3592
2022-02-21,457.3973,329.9216,0.2089,72.7672,100.05,101.967,693.4126,82.0936,146.9472,190.321
2022-02-22,456.0426,328.3159,0.01,71.9131,98.8702,102.0696,705.402,82.974,146.8119,189.8584
2022-02-23,465.616,337.9823,0.01,73.0204,99.6339,102.4722,678.4411,82.9666,147.4992,191.9512
2022-02-24,461.749,334.4196,0.1095,73.3978,100.7165,102.6548,656.2077,80.414,152.5671,191.9684
2022-02-25,456.194,328.7797,0.0506,74.7588,102.274,101.2224,583.5301,80.1078,146.7817,190.5932
2022-02-28,452.7661,325.1943,0.01,73.6454,101.1253,101.5566,568.487,78.4967,146.1709,188.4751
2022-03-01,446.3038,318.7627,0.01,73.0058,102.0574,102.1542,342.8795,77.5088,145.7127,187.0342
2022-03-02,446.9409,319.304,0.01,73.4966,103.356,101.905,329.7212,76.2692,148.1032,187.7287
2022-03-03,458.1368,330.7323,0.0225,73.9964,103.9456,102.0742,325.0904,75.6621,147.1896,188.9904
2022-03-04,461.0777,333.4245,0.01,75.1031,106.3125,102.8711,320.0018,75.6049,148.5918,190.8118
2022-03-07,459.621,332.0174,0.0244,75.2927,105.9607,101.4478,341.4299,69.5487,147.808,187.3415
2022-03-08,457.6786,330.1969,0.0818,77.3323,108.1125,101.7429,304.0452,71.0734,148.604,189.4034
2022-03-09,447.1115,319.3261,0.1155,78.696,108.6413,101.9633,302.9162,70.3712,147.6744,188.1499
2022-03-10,452.6867,325.2365,0.01,79.9467,110.2786,101.8747,323.7595,69.4077,147.6227,189.2378
2022-03-11,452.5762,324.6474,0.2636,79.3236,109.8526,100.7175,321.8056,66.1524,146.206,186.8913
2022-03-14,451.4825,324.0126,0.0921,79.2259,109.0601,101.8399,303.1835,65.1272,143.6843,185.4063
2022-03-15,473.7181,345.9326,0.01,80.1838,110.1812,101.6853,310.0969,65.0212,148.3488,190.0755
2022-03-16,477.1621,349.3809,0.1307,81.7727,112.2988,100.3326,279.4147,65.2264,148.9065,191.6802
2022-03-17,472.1246,344.0811,0.2838,82.8544,114.1568,100.2063,286.8674,66.3329,143.4729,191.142
2022-03-18,469.0079,341.1645,0.01,82.8411,114.1826,101.0894,272.4814,66.5544,143.2342,190.8731
2022-03-21,477.143,349.1966,0.01,84.6488,115.6523,101.5939,259.8961,66.3265,145.8623,193.3961
2022-03-22,478.5126,350.6159,0.01,82.1714,111.8217,101.3709,275.5644,66.4894,145.7669,191.7435
2022-03-23,468.5074,340.666,0.0231,81.099,110.4509,100.4698,260.2887,67.4626,141.2425,189.275
2022-03-24,474.6582,346.9658,0.0438,81.7704,111.0094,100.7638,267.6471,67.4303,138.0761,189.626
2022-03-25,470.3745,342.5544,0.01,81.4724,110.3511,100.2125,272.2959,69.6476,136.247,189.676
2022-03-28,483.7061,355.8857,0.01,82.8387,112.2087,101.1402,313.4016,70.1439,137.3756,192.8483
2022-03-29,492.4512,364.4051,0.01,82.3092,112.1784,102.1849,321.3249,71.0233,135.7836,193.8928
2022-03-30,489.7473,361.7182,0.0448,82.6818,113.0964,102.4745,311.7062,72.1498,134.7821,194.3146
2022-03-31,499.2616,371.6192,0.1747,81.6102,111.557,101.5305,310.1373,71.3784,134.2645,194.1237
2022-04-01,500.4058,372.3681,0.01,83.0509,112.5224,101.5366,307.8488,71.4136,133.2028,194.7408
2022-04-04,507.0581,379.3639,0.0528,84.746,112.5626,101.2739,306.1907,70.381,135.5222,196.0802
2022-04-05,511.2513,383.2569,0.01,86.6218,114.4927,101.094,291.1988,70.2594,135.054,197.5246
2022-04-06,505.1621,377.1893,0.0549,88.8061,117.5643,100.5021,320.0222,72.828,136.7707,200.2303
2022-04-07,500.1613,372.3335,0.01,89.9616,118.8884,100.7894,275.3639,71.1956,140.2204,200.3272
2022-04-08,507.8494,380.0366,0.01,90.4202,119.3713,100.4028,274.3511,71.1539,139.0007,201.1537
2022-04-11,505.8458,377.8104,0.01,88.999,117.6513,100.9238,278.8195,68.7382,136.7138,197.8808
2022-04-12,502.844,374.7517,0.01,88.4543,117.3564,99.712,296.5711,67.0972,138.4248,196.7724
2022-04-13,495.6928,367.6351,0.0459,88.2195,116.8705,100.2987,299.0252,65.7923,135.947,194.3388
2022-04-14,498.6475,370.6336,0.01,89.3467,117.5892,100.8786,303.4399,64.0222,139.4235,194.6766
2022-04-15,514.6233,386.6772,0.01,88.57,115.6794,100.6489,314.0045,62.6179,139.5796,194.9385
2022-04-18,507.4124,379.318,0.01,89.7142,117.1287,100.5493,321.2855,61.5395,140.0327,194.2455
2022-04-19,507.3935,379.376,0.01,89.8487,116.8753,100.2532,305.3967,62.4645,132.9518,192.8295
2022-04-20,518.411,390.5312,0.2156,89.6352,116.6431,100.1108,263.1032,59.3848,131.4418,191.7489
2022-04-21,518.51,390.4264,0.01,90.4749,117.3087,101.0377,260.2461,60.0555,133.0596,192.9956
2022-04-22,522.202,394.0927,0.01,88.9585,116.7635,99.9196,236.7081,59.6243,130.9324,191.9658
2022-04-25,514.2835,385.8843,0.01,88.6488,115.7125,99.3399,216.7348,59.4215,125.1479,188.9599
2022-04-26,517.3611,388.7799,0.2158,86.9593,112.6951,98.4678,221.2222,60.5721,124.3139,188.5897
2022-04-27,516.22,388.0764,0.0663,87.0824,111.7793,98.8425,215.4362,60.4073,124.6692,188.399
2022-04-28,524.009,395.7776,0.01,86.5226,111.8014,98.5145,208.6639,61.1181,128.6885,190.7513
2022-04-29,533.9883,405.6787,0.1327,86.02,111.4587,98.4976,217.9577,61.0498,129.8176,191.9865
2022-05-02,555.834,427.6229,0.0241,86.8336,111.8934,97.8052,223.7368,61.1774,127.3073,194.3298
2022-05-03,562.0044,433.7324,0.0309,88.1086,112.4353,97.0576,246.812,58.8252,125.0884,193.51
2022-05-04,565.2407,437.1317,0.01,88.2732,112.7234,96.9889,227.4629,61.0309,121.7142,194.348
2022-05-05,567.2246,438.9441,0.01,89.5229,114.6313,98.0808,243.6366,59.8202,120.0404,194.1679
2022-05-06,564.496,436.0753,0.0405,90.8074,115.1687,96.9094,256.4557,58.2973,122.8368,194.2657
2022-05-09,567.4032,439.2277,0.01,89.699,115.3851,96.7074,269.3115,63.1728,123.7507,197.4752
2022-05-10,565.2096,436.8377,0.218,88.9196,114.8485,96.9323,306.7143,62.9132,125.1563,197.1117
2022-05-11,566.7001,438.4245,0.01,89.8114,116.0372,96.7735,297.1405,63.6871,128.0827,199.0949
2022-05-12,578.2614,449.8199,0.1843,90.8847,116.9438,97.7056,275.2737,63.641,129.5929,201.4345
2022-05-13,570.3487,441.8661,0.01,92.7496,119.352,97.0895,286.3854,64.0149,126.5736,200.8425
2022-05-16,579.9616,451.5738,0.0359,94.0328,120.7436,98.0693,276.8658,65.3526,128.5889,204.0992
2022-05-17,592.21,463.7963,0.1,93.0491,121.0199,98.2957,261.4387,66.3806,133.3505,207.4015
2022-05-18,591.9643,463.6053,0.01,92.711,121.1211,98.1665,253.0946,67.9725,130.3009,207.3148
2022-05-19,573.5802,445.0936,0.1037,94.1088,121.8574,97.4918,237.3749,68.3339,124.3595,204.2359
2022-05-20,567.6628,438.9258,0.01,95.1897,124.0003,97.3792,386.6531,69.3786,124.9287,205.3111
2022-05-23,578.6899,450.1481,0.01,96.4027,124.9199,97.198,377.1464,69.5606,127.7429,208.1085
2022-05-24,579.2273,450.8542,0.01,96.0375,125.2921,97.1611,367.5353,68.5833,129.9374,208.2278
2022-05-25,570.8074,442.2553,0.01,94.8084,124.1946,97.1732,401.9455,66.2688,134.7765,206.7878
2022-05-26,566.26,437.7003,0.01,93.3884,123.1526,97.2224,410.0638,64.8754,137.9256,205.719
2022-05-27,573.389,444.9989,0.0463,93.6881,122.8847,97.3708,397.1482,67.3699,136.3269,207.5388
2022-05-30,578.6483,449.9881,0.0843,93.4789,124.0399,98.4436,411.8517,67.601,139.0132,209.2579
2022-05-31,577.0157,448.2156,0.0289,91.5651,122.0897,98.9855,419.2125,67.3535,139.0063,207.7892
2022-06-01,573.9407,445.3326,0.01,91.6255,122.9767,98.7887,374.0528,67.9431,138.3372,207.9032
2022-06-02,570.597,441.9251,0.0443,91.8967,124.0412,99.0697,390.7306,69.0984,136.8222,208.2044
2022-06-03,562.7614,434.0019,0.0149,91.3017,123.5209,99.1067,396.6008,71.1487,139.5797,209.1713
2022-06-06,576.3412,447.685,0.1123,91.8667,124.3674,99.3586,361.0027,68.8635,136.625,208.6946
2022-06-07,574.4261,445.8547,0.0932,91.1294,123.0875,100.0027,369.402,72.3467,137.1216,210.309
2022-06-08,585.0883,456.4264,0.01,92.6423,125.8217,100.3714,371.9279,74.6884,135.6586,213.5659
2022-06-09,599.3289,470.6991,0.01,91.8724,124.074,100.6094,374.596,71.5271,135.7851,212.4513
2022-06-10,609.2948,480.8756,0.01,90.2594,122.3756,100.5973,410.2023,69.7847,135.3896,211.3561
2022-06-13,606.0481,477.2902,0.01,89.3848,121.3938,100.2894,379.7332,70.8255,135.5985,210.9256
2022-06-14,609.7499,481.0698,0.01,88.9256,121.0495,100.3651,385.1839,69.8281,136.601,210.7446
2022-06-15,609.8977,481.0842,0.0322,88.3807,121.1933,101.2052,371.1714,69.7613,134.8284,210.0267
2022-06-16,601.8739,472.9945,0.0858,88.8281,120.8079,102.1435,348.3224,68.3402,131.9858,207.5681
2022-06-17,604.593,475.7375,0.01,89.2469,120.8176,100.3408,327.2177,68.0768,130.2101,207.3655
2022-06-20,594.3068,465.4519,0.01,89.4753,120.6913,101.179,261.0123,66.787,130.6836,205.7365
2022-06-21,604.6564,475.9118,0.0172,89.5844,120.9461,101.4731,253.3638,66.828,130.8118,206.9103
2022-06-22,601.1604,472.699,0.01,88.0114,118.9781,101.237,261.7298,66.8532,129.0717,205.014
2022-06-23,602.9836,474.0471,0.01,87.4799,119.3641,100.9137,262.6125,68.2684,129.5048,206.0307
2022-06-24,605.8249,476.918,0.01,87.2765,117.8057,100.7129,273.6023,68.6472,132.2553,206.9009
2022-06-27,603.8,474.9308,0.01,89.5945,119.4839,100.9607,254.7667,65.9532,132.4089,206.3295
2022-06-28,609.2181,480.4023,0.0568,88.309,118.9745,100.8707,259.3538,64.5476,130.4939,204.8692
2022-06-29,605.3468,476.4958,0.01,86.8719,117.3415,100.734,267.6881,61.9591,127.269,200.925
2022-06-30,613.2994,484.5862,0.01,88.0985,117.664,100.9988,267.8118,58.049,127.3742,200.0062
2022-07-01,601.6166,472.3315,0.056,88.3347,118.0677,100.7847,262.765,58.0669,131.7579,200.3745
2022-07-04,602.365,473.0705,0.0625,87.0133,116.5018,100.2026,245.3747,57.362,131.7775,199.2084
2022-07-05,620.3661,491.3398,0.01,84.9591,114.6687,100.2393,229.8907,58.1449,135.1892,201.4278
2022-07-06,612.2244,483.4218,0.1196,86.4605,116.2816,100.3437,238.8588,58.1525,136.0902,201.828
2022-07-07,605.8162,476.5987,0.1353,87.6359,117.3345,99.5749,238.0809,60.1761,131.7309,201.6391
2022-07-08,610.3679,480.9188,0.01,84.9973,114.848,98.9912,282.5744,58.2463,129.7935,198.7403
2022-07-11,612.4279,483.5003,0.01,84.006,114.6427,97.9482,292.3151,56.0505,132.1687,197.9763
2022-07-12,615.9461,486.954,0.1429,86.0551,115.2511,99.148,302.6046,58.4477,129.7076,199.5222
2022-07-13,620.8469,491.6393,0.01,85.7436,114.6342,98.5473,298.6765,59.2522,130.5281,200.5415
2022-07-14,627.2236,498.0164,0.01,84.6384,113.9441,98.2164,316.5493,60.4826,130.8908,201.4439
2022-07-15,638.2705,509.0503,0.01,84.8565,113.5498,98.8123,307.635,62.1612,129.0557,203.1475
2022-07-18,642.9649,513.8913,0.01,83.8051,112.7142,98.6511,294.047,62.7014,136.5689,205.7337
2022-07-19,641.0702,511.8708,0.01,82.2186,110.5332,98.0301,341.8961,61.9057,141.0195,205.3093
2022-07-20,647.6693,518.6226,0.01,83.1029,110.9093,98.5647,340.0875,62.8451,139.9309,206.6025
2022-07-21,666.9354,537.371,0.01,81.3419,108.273,98.3096,330.2505,63.3408,136.6356,206.5244
2022-07-22,666.8005,537.5204,0.1755,81.9764,108.493,97.8585,323.2282,62.4228,130.6383,204.2762
2022-07-25,657.3147,527.9788,0.01,82.8981,109.2395,98.5234,326.204,64.1953,129.8897,204.8577
2022-07-26,668.0465,538.8257,0.1287,82.0069,107.614,98.65,330.7501,60.4475,131.1002,202.9215
2022-07-27,667.5862,538.3077,0.1715,81.0458,107.569,98.3946,338.5731,61.1382,128.9592,202.3388
2022-07-28,646.3518,517.2584,0.1721,82.7148,109.0361,99.0248,469.3735,63.0519,129.0278,202.4805
2022-07-29,653.7761,524.2687,0.0342,83.3917,109.3174,99.6208,480.3031,62.0222,128.7246,202.7043
2022-08-01,649.1146,519.8776,0.01,82.9233,109.2788,99.6838,485.402,63.3561,129.8205,203.2254
2022-08-02,648.1971,519.0216,0.0553,83.6725,110.6385,99.3129,468.0709,62.5811,130.5833,203.5618
2022-08-03,651.5824,522.5862,0.1258,85.1257,111.8767,98.7055,460.9971,64.0955,130.2581,205.6598
2022-08-04,653.8137,524.4514,0.01,85.1775,112.3844,99.438,456.0956,65.4157,128.7137,206.4525
2022-08-05,661.1201,531.8633,0.2094,83.9062,112.0356,99.0384,399.895,66.7919,131.4128,208.4406
2022-08-08,657.3798,527.7884,0.1032,84.0449,112.2803,99.5926,402.0369,67.2518,132.9263,208.8868
2022-08-09,662.4702,532.7752,0.0682,84.2905,112.7171,100.6429,452.7256,67.1606,134.6783,210.0067
2022-08-10,660.3497,531.1248,0.1304,83.7515,112.7961,100.9193,460.7856,66.942,131.9092,208.3447
2022-08-11,667.802,538.4341,0.04,84.6626,114.4152,100.2177,473.3127,65.11,132.1513,208.7647
2022-08-12,674.5774,545.3718,0.01,82.569,112.8082,99.7319,467.139,68.5176,133.2074,210.5961
2022-08-15,665.7154,536.1115,0.01,81.4505,110.8395,99.8056,448.9365,66.9612,131.6153,207.3472
2022-08-16,676.4071,547.0718,0.1437,81.4194,111.368,100.0729,449.34,66.4153,126.2609,206.4006
2022-08-17,671.7315,542.5831,0.01,81.0763,111.1756,100.3009,458.3377,64.6829,126.7359,204.9115
2022-08-18,679.892,550.5109,0.01,80.8595,110.4071,100.3392,453.1596,61.8141,126.0787,203.2803
2022-08-19,684.2687,554.8507,0.01,78.8682,108.1021,100.9929,397.7134,64.2076,125.5302,203.6241
2022-08-22,703.8359,574.3623,0.2141,79.0603,108.2181,101.1907,373.5373,61.6413,122.778,203.1201
2022-08-23,702.6951,572.9692,0.2018,78.6851,107.9055,101.3951,388.9395,62.9039,121.4519,203.1424
2022-08-24,699.1758,569.8735,0.01,80.1406,108.5646,102.2925,477.8491,64.0346,119.6758,203.646
2022-08-25,699.0069,569.3941,0.0177,80.5174,108.0911,102.9545,482.7821,63.1354,117.5296,202.441
2022-08-26,696.0356,566.5747,0.01,80.3209,108.2634,102.6415,488.1081,64.1648,122.5314,204.3287
2022-08-29,704.4993,574.7129,0.0738,81.3116,109.864,102.7042,489.6339,62.8541,120.054,204.2514
2022-08-30,688.249,558.5047,0.0612,79.9036,108.6576,102.8164,463.0125,62.9846,117.6941,201.152
2022-08-31,676.8787,547.5112,0.0974,80.3574,109.7591,103.5143,384.8165,64.7191,120.1368,202.4056
2022-09-01,665.7732,536.1229,0.0398,79.2511,107.3893,102.5558,387.5241,68.1764,120.6127,202.5539
2022-09-02,674.9802,545.5845,0.3522,78.0126,107.0357,103.0021,399.3738,68.0123,121.433,203.0017
2022-09-05,693.2107,563.5699,0.01,76.8377,105.269,102.8641,373.098,69.8837,120.9453,204.8545
2022-09-06,693.2687,563.3479,0.01,77.6209,105.706,103.1906,377.0592,69.1509,118.3249,203.9542
2022-09-07,691.7257,562.1996,0.01,77.5224,105.2308,103.0653,442.1706,66.7552,118.3465,202.1526
